index,0
千代田,3
中央,19
港,40
新宿,30
文京,4
台東,19
墨田,5
江東,12
品川,24
目黒,23
大田,16
世田谷,54
渋谷,21
中野,18
杉並,30
豊島,10
北,7
荒川,2
板橋,6
練馬,21
足立,10
葛飾,14
江戸川,8
八王子,4
立川,0
武蔵野,4
三鷹,7
青梅,1
府中,1
昭島,0
調布,1
町田,10
小金井,2
小平,2
日野,4
東村山,0
国分寺,0
国立,0
福生,0
狛江,0
東大和,1
清瀬,0
東久留米,1
武蔵村山,0
多摩,0
稲城,3
羽村,3
あきる野,0
西東京,9
瑞穂,0
日の出,0
檜原,0
奥多摩,0
大島,0
利島,0
新島,0
神津島,0
三宅,0
御蔵島,0
八丈,0
青ヶ島,0
小笠原,0
都外,20
調査中※,118
,
,
