index,0
千代田,3
中央,19
港,39
新宿,22
文京,4
台東,15
墨田,5
江東,10
品川,24
目黒,21
大田,15
世田谷,44
渋谷,18
中野,15
杉並,28
豊島,9
北,4
荒川,2
板橋,4
練馬,20
足立,8
葛飾,6
江戸川,8
八王子,4
立川,0
武蔵野,3
三鷹,7
青梅,1
府中,1
昭島,0
調布,1
町田,6
小金井,1
小平,1
日野,3
東村山,0
国分寺,0
国立,0
福生,0
狛江,0
東大和,1
清瀬,0
東久留米,1
武蔵村山,0
多摩,0
稲城,1
羽村,3
あきる野,0
西東京,8
瑞穂,0
日の出,0
檜原,0
奥多摩,0
大島,0
利島,0
新島,0
神津島,0
三宅,0
御蔵島,0
八丈,0
青ヶ島,0
小笠原,0
都外,20
調査中※,116
,
,
